x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count
7,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-9,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-9,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-8,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-7,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-6,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-5,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-4,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-3,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-2,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-1,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
0,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
1,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
2,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
3,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
4,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
5,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
6,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
7,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
8,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
8,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,0,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
9,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,no_ticket,false,0
-10,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-9,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-8,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-9,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-8,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-7,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-6,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-7,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-6,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-5,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-4,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-5,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-4,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-3,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-2,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-3,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-2,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,-1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,0,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-1,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
0,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,2,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
1,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
2,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,3,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,4,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
3,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
4,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,5,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,6,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
5,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
6,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,7,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,8,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
7,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
8,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,9,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-10,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-9,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-8,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-7,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-6,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-5,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-4,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-3,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-2,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-1,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
0,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
1,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
2,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
3,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
4,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
5,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
6,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
7,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
8,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
9,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
9,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-9,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-8,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-7,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-6,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-5,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-4,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-3,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-2,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,-1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,0,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,1,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,2,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,3,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,4,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,5,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,6,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,7,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,8,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,9,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
10,10,32,true,minecraft:full,TICKING,done,done,unloaded,no_ticket,false,0
-11,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-10,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-9,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-10,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-9,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-8,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-7,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-8,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-7,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-6,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-5,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-6,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-5,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-4,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-3,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-4,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-3,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-2,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,-1,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-2,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-1,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,0,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,1,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
0,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
1,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,2,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,3,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
2,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
3,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,4,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,5,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
4,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
5,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,6,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,7,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
6,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
7,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,8,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,9,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
8,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
9,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,10,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-11,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-10,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-9,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-8,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-7,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-6,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-5,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-4,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-3,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-2,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-1,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
0,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
1,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
2,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
3,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
4,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
5,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
6,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
7,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
8,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
9,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
10,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
10,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-10,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-9,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-8,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-7,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-6,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-5,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-4,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-3,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-2,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,-1,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,0,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,1,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,2,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,3,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,4,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,5,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,6,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,7,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,8,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,9,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,10,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
11,11,33,true,minecraft:full,BORDER,done,unloaded,unloaded,no_ticket,false,0
-12,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-11,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-10,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-11,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-10,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-9,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-8,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-9,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-8,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-7,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-6,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-7,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-6,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-5,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-4,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-5,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-4,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-3,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-2,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-3,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-2,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,-1,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,0,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-1,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
0,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,1,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,2,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
1,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
2,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,3,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,4,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
3,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
4,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,5,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,6,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
5,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
6,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,7,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,8,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
7,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
8,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,9,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,10,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
9,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
10,-12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,11,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-12,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-11,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-10,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-9,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-8,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-7,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
-6,12,34,true,minecraft:full,INACCESSIBLE,unloaded,unloaded,unloaded,no_ticket,false,0
